"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-08-28","2016-09-03",2016,2136,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-09-04","2016-09-10",2016,2088,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-09-11","2016-09-17",2016,1606,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-09-18","2016-09-24",2016,1811,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-09-25","2016-10-01",2016,1693,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-10-02","2016-10-08",2016,1550,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-10-09","2016-10-15",2016,1645,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-10-16","2016-10-22",2016,1439,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-10-23","2016-10-29",2016,1344,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-10-30","2016-11-05",2016,1234,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-11-06","2016-11-12",2016,1383,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-11-13","2016-11-19",2016,1178,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-11-20","2016-11-26",2016,1233,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-11-27","2016-12-03",2016,1312,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-12-04","2016-12-10",2016,1367,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-12-11","2016-12-17",2016,1406,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-12-18","2016-12-24",2016,1588,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2016-12-25","2016-12-31",2016,1303,"Confirmed","Admin0","Week","WHOWPRO-ALL-2017-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-01-01","2017-01-07",2017,1679,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-01-01","2017-12-31",2017,89487,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-01-08","2017-01-14",2017,1853,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-01-15","2017-01-21",2017,2040,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-01-22","2017-01-28",2017,1887,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-01-29","2017-02-04",2017,1559,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-02-05","2017-02-11",2017,1660,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-02-12","2017-02-18",2017,1921,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-02-19","2017-02-25",2017,1947,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-02-26","2017-03-04",2017,1874,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-03-05","2017-03-11",2017,1934,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-03-12","2017-03-18",2017,1807,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-03-19","2017-03-25",2017,1761,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-03-26","2017-04-01",2017,1848,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-04-02","2017-04-08",2017,2022,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-04-09","2017-04-15",2017,1895,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-04-16","2017-04-22",2017,1822,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-04-23","2017-04-29",2017,1875,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-04-30","2017-05-06",2017,2036,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-05-07","2017-05-13",2017,2250,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-05-14","2017-05-20",2017,2317,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-05-21","2017-05-27",2017,2230,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-05-28","2017-06-03",2017,2123,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-06-04","2017-06-10",2017,2184,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-06-11","2017-06-17",2017,1635,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-06-18","2017-06-24",2017,1963,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-06-25","2017-07-01",2017,2057,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-07-02","2017-07-08",2017,2004,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-07-09","2017-07-15",2017,1890,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-07-16","2017-07-22",2017,1910,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-07-23","2017-07-29",2017,1683,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-07-30","2017-08-05",2017,1402,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-08-06","2017-08-12",2017,1182,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-08-13","2017-08-19",2017,1296,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-08-20","2017-08-26",2017,1055,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-08-27","2017-09-02",2017,1202,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-09-03","2017-09-09",2017,1189,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-09-10","2017-09-16",2017,1029,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-09-17","2017-09-23",2017,1116,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-09-24","2017-09-30",2017,1176,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-10-01","2017-10-07",2017,1036,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-10-08","2017-10-14",2017,983,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-10-15","2017-10-21",2017,849,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-10-22","2017-10-28",2017,963,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-10-29","2017-11-04",2017,1010,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-11-05","2017-11-11",2017,1070,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-11-12","2017-11-18",2017,1003,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-11-19","2017-11-25",2017,1536,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-11-26","2017-12-02",2017,1903,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-12-03","2017-12-09",2017,1935,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-12-10","2017-12-16",2017,1740,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-12-17","2017-12-23",2017,1910,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-12-24","2017-12-30",2017,1793,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2017-12-31","2018-01-06",2017,1037,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-01-01","2018-12-31",2018,81360,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-01-07","2018-01-13",2018,1164,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-01-14","2018-01-20",2018,1071,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-01-21","2018-01-27",2018,1064,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-01-28","2018-02-03",2018,1211,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-02-04","2018-02-10",2018,1158,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-02-11","2018-02-17",2018,1225,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-02-18","2018-02-24",2018,1272,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-02-25","2018-03-03",2018,1092,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-03-04","2018-03-10",2018,1078,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-03-11","2018-03-17",2018,1146,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-03-18","2018-03-24",2018,1039,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-03-25","2018-03-31",2018,1253,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-04-01","2018-04-07",2018,1193,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-04-08","2018-04-14",2018,1066,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-04-15","2018-04-21",2018,872,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-04-22","2018-04-28",2018,1079,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-04-29","2018-05-05",2018,1314,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-05-06","2018-05-12",2018,1548,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-05-13","2018-05-19",2018,1354,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-05-20","2018-05-26",2018,1508,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-05-27","2018-06-02",2018,1662,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-06-03","2018-06-09",2018,1555,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-06-10","2018-06-16",2018,1689,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-06-17","2018-06-23",2018,1843,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-06-24","2018-06-30",2018,2050,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-07-01","2018-07-07",2018,1890,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-07-08","2018-07-14",2018,1876,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-07-15","2018-07-21",2018,2010,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-07-22","2018-07-28",2018,2138,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-07-29","2018-08-04",2018,2191,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-08-05","2018-08-11",2018,2118,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-08-12","2018-08-18",2018,1944,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-08-19","2018-08-25",2018,1590,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-08-26","2018-09-01",2018,1590,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-09-02","2018-09-08",2018,1643,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-09-09","2018-09-15",2018,1429,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-09-16","2018-09-22",2018,1256,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-09-23","2018-09-29",2018,1336,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-09-30","2018-10-06",2018,1457,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-10-07","2018-10-13",2018,1570,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-10-14","2018-10-20",2018,1504,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-10-21","2018-10-27",2018,1611,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-10-28","2018-11-03",2018,1731,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-11-04","2018-11-10",2018,1725,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-11-11","2018-11-17",2018,1892,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-11-18","2018-11-24",2018,2046,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-11-25","2018-12-01",2018,2073,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-12-02","2018-12-08",2018,2615,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-12-09","2018-12-15",2018,2341,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-12-16","2018-12-22",2018,2455,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-12-23","2018-12-29",2018,2548,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2018-12-30","2019-01-05",2018,2566,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-01-01","2019-12-31",2019,130101,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-01-06","2019-01-12",2019,3195,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-01-13","2019-01-19",2019,3352,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-01-20","2019-01-26",2019,3125,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-01-27","2019-02-02",2019,3239,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-02-03","2019-02-09",2019,2480,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-02-10","2019-02-16",2019,3047,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-02-17","2019-02-23",2019,2873,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-02-24","2019-03-02",2019,2611,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-03-03","2019-03-09",2019,2777,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-03-10","2019-03-16",2019,2577,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-03-17","2019-03-23",2019,2332,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-03-24","2019-03-30",2019,2062,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-03-31","2019-04-06",2019,1809,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-04-07","2019-04-13",2019,1731,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-04-14","2019-04-20",2019,1609,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-04-21","2019-04-27",2019,1626,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-04-28","2019-05-04",2019,1687,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-05-05","2019-05-11",2019,1854,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-05-12","2019-05-18",2019,2177,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-05-19","2019-05-25",2019,2028,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-05-26","2019-06-01",2019,2168,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-06-02","2019-06-08",2019,1575,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-06-09","2019-06-15",2019,2308,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
"MALAYSIA",NA,NA,"MALAYSIA","MYS",153,"MYS",NA,"2019-06-16","2019-06-22",2019,2788,"Total","Admin0","Week","WHOWPRO-ALL-2020-W01-51"
